File,Line,Message
_site/fr/lecons/du-html-a-une-liste-de-mots-1.html,121,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-1.html,140,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-1.html,177,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-1.html,225,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-2.html,121,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-2.html,140,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-2.html,177,'a' tag is missing a reference
_site/fr/lecons/du-html-a-une-liste-de-mots-2.html,225,'a' tag is missing a reference
_site/fr/lecons/enrichir-donnees-reconciliation-openrefine.html,117,'a' tag is missing a reference
_site/fr/lecons/enrichir-donnees-reconciliation-openrefine.html,136,'a' tag is missing a reference
_site/fr/lecons/enrichir-donnees-reconciliation-openrefine.html,173,'a' tag is missing a reference
_site/fr/lecons/enrichir-donnees-reconciliation-openrefine.html,221,'a' tag is missing a reference
_site/fr/lecons/generer-jeu-donnees-texte-ocr.html,119,'a' tag is missing a reference
_site/fr/lecons/generer-jeu-donnees-texte-ocr.html,138,'a' tag is missing a reference
_site/fr/lecons/generer-jeu-donnees-texte-ocr.html,175,'a' tag is missing a reference
_site/fr/lecons/generer-jeu-donnees-texte-ocr.html,223,'a' tag is missing a reference
_site/fr/lecons/gestion-manipulation-donnees-r.html,119,'a' tag is missing a reference
_site/fr/lecons/gestion-manipulation-donnees-r.html,138,'a' tag is missing a reference
_site/fr/lecons/gestion-manipulation-donnees-r.html,175,'a' tag is missing a reference
_site/fr/lecons/gestion-manipulation-donnees-r.html,223,'a' tag is missing a reference
_site/fr/lecons/index.html,88,'a' tag is missing a reference
_site/fr/lecons/index.html,107,'a' tag is missing a reference
_site/fr/lecons/index.html,144,'a' tag is missing a reference
_site/fr/lecons/index.html,192,'a' tag is missing a reference
_site/fr/lecons/installation-modules-python-pip.html,119,'a' tag is missing a reference
_site/fr/lecons/installation-modules-python-pip.html,138,'a' tag is missing a reference
_site/fr/lecons/installation-modules-python-pip.html,175,'a' tag is missing a reference
_site/fr/lecons/installation-modules-python-pip.html,223,'a' tag is missing a reference
_site/fr/lecons/installation-windows-py.html,121,'a' tag is missing a reference
_site/fr/lecons/installation-windows-py.html,140,'a' tag is missing a reference
_site/fr/lecons/installation-windows-py.html,177,'a' tag is missing a reference
_site/fr/lecons/installation-windows-py.html,225,'a' tag is missing a reference
_site/fr/lecons/installer-ide-python-linux.html,121,'a' tag is missing a reference
_site/fr/lecons/installer-ide-python-linux.html,140,'a' tag is missing a reference
_site/fr/lecons/installer-ide-python-linux.html,177,'a' tag is missing a reference
_site/fr/lecons/installer-ide-python-linux.html,225,'a' tag is missing a reference
_site/fr/lecons/intro-a-bash-et-zsh.html,121,'a' tag is missing a reference
_site/fr/lecons/intro-a-bash-et-zsh.html,140,'a' tag is missing a reference
_site/fr/lecons/intro-a-bash-et-zsh.html,177,'a' tag is missing a reference
_site/fr/lecons/intro-a-bash-et-zsh.html,225,'a' tag is missing a reference
_site/fr/lecons/intro-aux-bots-twitter.html,119,'a' tag is missing a reference
_site/fr/lecons/intro-aux-bots-twitter.html,138,'a' tag is missing a reference
_site/fr/lecons/intro-aux-bots-twitter.html,175,'a' tag is missing a reference
_site/fr/lecons/intro-aux-bots-twitter.html,223,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,117,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,136,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,173,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,221,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,667,'a' tag is missing a reference
_site/fr/lecons/introduction-a-heurist.html,832,'a' tag is missing a reference
_site/fr/lecons/introduction-a-la-stylometrie-avec-python.html,119,'a' tag is missing a reference
_site/fr/lecons/introduction-a-la-stylometrie-avec-python.html,138,'a' tag is missing a reference
_site/fr/lecons/introduction-a-la-stylometrie-avec-python.html,175,'a' tag is missing a reference
_site/fr/lecons/introduction-a-la-stylometrie-avec-python.html,223,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,123,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,142,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,179,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,227,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,695,'a' tag is missing a reference
_site/fr/lecons/introduction-aux-carnets-jupyter-notebooks.html,942,'a' tag is missing a reference
_site/fr/lecons/introduction-et-installation.html,121,'a' tag is missing a reference
_site/fr/lecons/introduction-et-installation.html,140,'a' tag is missing a reference
_site/fr/lecons/introduction-et-installation.html,177,'a' tag is missing a reference
_site/fr/lecons/introduction-et-installation.html,225,'a' tag is missing a reference
_site/fr/lecons/manipuler-chaines-caracteres-python.html,121,'a' tag is missing a reference
_site/fr/lecons/manipuler-chaines-caracteres-python.html,140,'a' tag is missing a reference
_site/fr/lecons/manipuler-chaines-caracteres-python.html,177,'a' tag is missing a reference
_site/fr/lecons/manipuler-chaines-caracteres-python.html,225,'a' tag is missing a reference
_site/fr/lecons/nettoyer-ses-donnees-avec-openrefine.html,123,'a' tag is missing a reference
_site/fr/lecons/nettoyer-ses-donnees-avec-openrefine.html,142,'a' tag is missing a reference
_site/fr/lecons/nettoyer-ses-donnees-avec-openrefine.html,179,'a' tag is missing a reference
_site/fr/lecons/nettoyer-ses-donnees-avec-openrefine.html,227,'a' tag is missing a reference
_site/fr/lecons/normaliser-donnees-textuelles-python.html,121,'a' tag is missing a reference
_site/fr/lecons/normaliser-donnees-textuelles-python.html,140,'a' tag is missing a reference
_site/fr/lecons/normaliser-donnees-textuelles-python.html,177,'a' tag is missing a reference
_site/fr/lecons/normaliser-donnees-textuelles-python.html,225,'a' tag is missing a reference
_site/fr/lecons/preserver-logiciels-recherche.html,121,'a' tag is missing a reference
_site/fr/lecons/preserver-logiciels-recherche.html,140,'a' tag is missing a reference
_site/fr/lecons/preserver-logiciels-recherche.html,177,'a' tag is missing a reference
_site/fr/lecons/preserver-logiciels-recherche.html,225,'a' tag is missing a reference
_site/fr/lecons/preserver-ses-donnees-de-recherche.html,119,'a' tag is missing a reference
_site/fr/lecons/preserver-ses-donnees-de-recherche.html,138,'a' tag is missing a reference
_site/fr/lecons/preserver-ses-donnees-de-recherche.html,175,'a' tag is missing a reference
_site/fr/lecons/preserver-ses-donnees-de-recherche.html,223,'a' tag is missing a reference
_site/fr/lecons/redaction-durable-avec-pandoc-et-markdown.html,121,'a' tag is missing a reference
_site/fr/lecons/redaction-durable-avec-pandoc-et-markdown.html,140,'a' tag is missing a reference
_site/fr/lecons/redaction-durable-avec-pandoc-et-markdown.html,177,'a' tag is missing a reference
_site/fr/lecons/redaction-durable-avec-pandoc-et-markdown.html,225,'a' tag is missing a reference
_site/fr/lecons/reutilisation-de-code-et-modularite.html,121,'a' tag is missing a reference
_site/fr/lecons/reutilisation-de-code-et-modularite.html,140,'a' tag is missing a reference
_site/fr/lecons/reutilisation-de-code-et-modularite.html,177,'a' tag is missing a reference
_site/fr/lecons/reutilisation-de-code-et-modularite.html,225,'a' tag is missing a reference
_site/fr/lecons/telecharger-des-pages-web-avec-python.html,121,'a' tag is missing a reference
_site/fr/lecons/telecharger-des-pages-web-avec-python.html,140,'a' tag is missing a reference
_site/fr/lecons/telecharger-des-pages-web-avec-python.html,177,'a' tag is missing a reference
_site/fr/lecons/telecharger-des-pages-web-avec-python.html,225,'a' tag is missing a reference
_site/fr/lecons/transcription-automatisee-graphies-non-latines.html,133,'a' tag is missing a reference
_site/fr/lecons/transcription-automatisee-graphies-non-latines.html,152,'a' tag is missing a reference
_site/fr/lecons/transcription-automatisee-graphies-non-latines.html,189,'a' tag is missing a reference
_site/fr/lecons/transcription-automatisee-graphies-non-latines.html,237,'a' tag is missing a reference
_site/fr/lecons/travailler-avec-des-fichiers-texte.html,121,'a' tag is missing a reference
_site/fr/lecons/travailler-avec-des-fichiers-texte.html,140,'a' tag is missing a reference
_site/fr/lecons/travailler-avec-des-fichiers-texte.html,177,'a' tag is missing a reference
_site/fr/lecons/travailler-avec-des-fichiers-texte.html,225,'a' tag is missing a reference
_site/fr/lecons/visualisations-interactives-plotly.html,135,'a' tag is missing a reference
_site/fr/lecons/visualisations-interactives-plotly.html,154,'a' tag is missing a reference
_site/fr/lecons/visualisations-interactives-plotly.html,191,'a' tag is missing a reference
_site/fr/lecons/visualisations-interactives-plotly.html,239,'a' tag is missing a reference
_site/fr/nos-soutiens.html,88,'a' tag is missing a reference
_site/fr/nos-soutiens.html,107,'a' tag is missing a reference
_site/fr/nos-soutiens.html,144,'a' tag is missing a reference
_site/fr/nos-soutiens.html,192,'a' tag is missing a reference
_site/fr/pi.html,88,'a' tag is missing a reference
_site/fr/pi.html,107,'a' tag is missing a reference
_site/fr/pi.html,144,'a' tag is missing a reference
_site/fr/pi.html,192,'a' tag is missing a reference
_site/fr/politique-retrait-lecons.html,88,'a' tag is missing a reference
_site/fr/politique-retrait-lecons.html,107,'a' tag is missing a reference
_site/fr/politique-retrait-lecons.html,144,'a' tag is missing a reference
_site/fr/politique-retrait-lecons.html,192,'a' tag is missing a reference
_site/fr/politique-vie-privee.html,88,'a' tag is missing a reference
_site/fr/politique-vie-privee.html,107,'a' tag is missing a reference
_site/fr/politique-vie-privee.html,144,'a' tag is missing a reference
_site/fr/politique-vie-privee.html,192,'a' tag is missing a reference
_site/fr/postes-vacants.html,88,'a' tag is missing a reference
_site/fr/postes-vacants.html,107,'a' tag is missing a reference
_site/fr/postes-vacants.html,144,'a' tag is missing a reference
_site/fr/postes-vacants.html,192,'a' tag is missing a reference
_site/fr/reaction.html,88,'a' tag is missing a reference
_site/fr/reaction.html,107,'a' tag is missing a reference
_site/fr/reaction.html,144,'a' tag is missing a reference
_site/fr/reaction.html,192,'a' tag is missing a reference
_site/fr/recherche.html,88,'a' tag is missing a reference
_site/fr/recherche.html,107,'a' tag is missing a reference
_site/fr/recherche.html,144,'a' tag is missing a reference
_site/fr/recherche.html,192,'a' tag is missing a reference
_site/fr/recherche.html,429,http://niche-canada.org/2018/03/23/a-decade-of-programming-historians/ is not an HTTPS link
_site/fr/recherche.html,431,http://clionauta.hypotheses.org/16979 is not an HTTPS link
_site/index.html,87,'a' tag is missing a reference
_site/index.html,106,'a' tag is missing a reference
_site/index.html,143,'a' tag is missing a reference
_site/index.html,169,'a' tag is missing a reference
_site/posts/2022-in-review.html,105,'a' tag is missing a reference
_site/posts/2022-in-review.html,124,'a' tag is missing a reference
_site/posts/2022-in-review.html,161,'a' tag is missing a reference
_site/posts/2022-in-review.html,187,'a' tag is missing a reference
_site/posts/2022-in-review.html,287,[https://programminghistorian.org/en/about] is an invalid URL
_site/posts/DH-Award-2017.html,106,'a' tag is missing a reference
_site/posts/DH-Award-2017.html,125,'a' tag is missing a reference
_site/posts/DH-Award-2017.html,162,'a' tag is missing a reference
_site/posts/DH-Award-2017.html,188,'a' tag is missing a reference
_site/posts/FR-team.html,107,'a' tag is missing a reference
_site/posts/FR-team.html,126,'a' tag is missing a reference
_site/posts/FR-team.html,163,'a' tag is missing a reference
_site/posts/FR-team.html,189,'a' tag is missing a reference
_site/posts/Open-Education-Week.html,107,'a' tag is missing a reference
_site/posts/Open-Education-Week.html,126,'a' tag is missing a reference
_site/posts/Open-Education-Week.html,163,'a' tag is missing a reference
_site/posts/Open-Education-Week.html,189,'a' tag is missing a reference
_site/posts/PH-TNA-JISC-event-2-annoucement.html,107,'a' tag is missing a reference
_site/posts/PH-TNA-JISC-event-2-annoucement.html,126,'a' tag is missing a reference
_site/posts/PH-TNA-JISC-event-2-annoucement.html,163,'a' tag is missing a reference
_site/posts/PH-TNA-JISC-event-2-annoucement.html,189,'a' tag is missing a reference
_site/posts/PH-commitment-to-diversity.html,107,'a' tag is missing a reference
_site/posts/PH-commitment-to-diversity.html,126,'a' tag is missing a reference
_site/posts/PH-commitment-to-diversity.html,163,'a' tag is missing a reference
_site/posts/PH-commitment-to-diversity.html,189,'a' tag is missing a reference
_site/posts/PH-contributors.html,107,'a' tag is missing a reference
_site/posts/PH-contributors.html,126,'a' tag is missing a reference
_site/posts/PH-contributors.html,163,'a' tag is missing a reference
_site/posts/PH-contributors.html,189,'a' tag is missing a reference
_site/posts/PH-espanol-in-DH2018.html,107,'a' tag is missing a reference
_site/posts/PH-espanol-in-DH2018.html,126,'a' tag is missing a reference
_site/posts/PH-espanol-in-DH2018.html,163,'a' tag is missing a reference
_site/posts/PH-espanol-in-DH2018.html,189,'a' tag is missing a reference
_site/posts/Uses-Of-The-Programming-Historian.html,105,'a' tag is missing a reference
_site/posts/Uses-Of-The-Programming-Historian.html,124,'a' tag is missing a reference
_site/posts/Uses-Of-The-Programming-Historian.html,161,'a' tag is missing a reference
_site/posts/Uses-Of-The-Programming-Historian.html,187,'a' tag is missing a reference
_site/posts/ad-hoc-translation.html,105,'a' tag is missing a reference
_site/posts/ad-hoc-translation.html,124,'a' tag is missing a reference
_site/posts/ad-hoc-translation.html,161,'a' tag is missing a reference
_site/posts/ad-hoc-translation.html,187,'a' tag is missing a reference
_site/posts/adding-to-library-catalogue.html,105,'a' tag is missing a reference
_site/posts/adding-to-library-catalogue.html,124,'a' tag is missing a reference
_site/posts/adding-to-library-catalogue.html,161,'a' tag is missing a reference
_site/posts/adding-to-library-catalogue.html,187,'a' tag is missing a reference
_site/posts/anisa-welcome.html,105,'a' tag is missing a reference
_site/posts/anisa-welcome.html,124,'a' tag is missing a reference
_site/posts/anisa-welcome.html,161,'a' tag is missing a reference
_site/posts/anisa-welcome.html,187,'a' tag is missing a reference
_site/posts/anna-maria-sichani.html,108,'a' tag is missing a reference
_site/posts/anna-maria-sichani.html,127,'a' tag is missing a reference
_site/posts/anna-maria-sichani.html,164,'a' tag is missing a reference
_site/posts/anna-maria-sichani.html,190,'a' tag is missing a reference
_site/posts/announcing-new-team-spanish-language-editors.html,107,'a' tag is missing a reference
_site/posts/announcing-new-team-spanish-language-editors.html,126,'a' tag is missing a reference
_site/posts/announcing-new-team-spanish-language-editors.html,163,'a' tag is missing a reference
_site/posts/announcing-new-team-spanish-language-editors.html,189,'a' tag is missing a reference
_site/posts/appel-a-propositions.html,107,'a' tag is missing a reference
_site/posts/appel-a-propositions.html,126,'a' tag is missing a reference
_site/posts/appel-a-propositions.html,163,'a' tag is missing a reference
_site/posts/appel-a-propositions.html,189,'a' tag is missing a reference
_site/posts/appel-a-traductions.html,105,'a' tag is missing a reference
_site/posts/appel-a-traductions.html,124,'a' tag is missing a reference
_site/posts/appel-a-traductions.html,161,'a' tag is missing a reference
_site/posts/appel-a-traductions.html,187,'a' tag is missing a reference
_site/posts/articles-selected-ph-jisc-tna.html,107,'a' tag is missing a reference
_site/posts/articles-selected-ph-jisc-tna.html,126,'a' tag is missing a reference
_site/posts/articles-selected-ph-jisc-tna.html,163,'a' tag is missing a reference
_site/posts/articles-selected-ph-jisc-tna.html,189,'a' tag is missing a reference
_site/posts/bienvenue-ph-fr.html,105,'a' tag is missing a reference
_site/posts/bienvenue-ph-fr.html,124,'a' tag is missing a reference
_site/posts/bienvenue-ph-fr.html,161,'a' tag is missing a reference
_site/posts/bienvenue-ph-fr.html,187,'a' tag is missing a reference
_site/posts/bogota-workshop-report.html,107,'a' tag is missing a reference
_site/posts/bogota-workshop-report.html,126,'a' tag is missing a reference
_site/posts/bogota-workshop-report.html,163,'a' tag is missing a reference
_site/posts/bogota-workshop-report.html,189,'a' tag is missing a reference
_site/posts/bolentin-informativo.html,105,'a' tag is missing a reference
_site/posts/bolentin-informativo.html,124,'a' tag is missing a reference
_site/posts/bolentin-informativo.html,161,'a' tag is missing a reference
_site/posts/bolentin-informativo.html,187,'a' tag is missing a reference
_site/posts/boletin-informativo-junio20.html,107,'a' tag is missing a reference
_site/posts/boletin-informativo-junio20.html,126,'a' tag is missing a reference
_site/posts/boletin-informativo-junio20.html,163,'a' tag is missing a reference
_site/posts/boletin-informativo-junio20.html,189,'a' tag is missing a reference
_site/posts/boletin-informativo-march20.html,107,'a' tag is missing a reference
_site/posts/boletin-informativo-march20.html,126,'a' tag is missing a reference
_site/posts/boletin-informativo-march20.html,163,'a' tag is missing a reference
_site/posts/boletin-informativo-march20.html,189,'a' tag is missing a reference
_site/posts/boletin-informativo-oct20.html,105,'a' tag is missing a reference
_site/posts/boletin-informativo-oct20.html,124,'a' tag is missing a reference
_site/posts/boletin-informativo-oct20.html,161,'a' tag is missing a reference
_site/posts/boletin-informativo-oct20.html,187,'a' tag is missing a reference
_site/posts/boletin-informativo.html,107,'a' tag is missing a reference
_site/posts/boletin-informativo.html,126,'a' tag is missing a reference
_site/posts/boletin-informativo.html,163,'a' tag is missing a reference
_site/posts/boletin-informativo.html,189,'a' tag is missing a reference
_site/posts/buletin-de-information.html,105,'a' tag is missing a reference
_site/posts/buletin-de-information.html,124,'a' tag is missing a reference
_site/posts/buletin-de-information.html,161,'a' tag is missing a reference
_site/posts/buletin-de-information.html,187,'a' tag is missing a reference
_site/posts/bulletin-de-information-juin20.html,107,'a' tag is missing a reference
_site/posts/bulletin-de-information-juin20.html,126,'a' tag is missing a reference
_site/posts/bulletin-de-information-juin20.html,163,'a' tag is missing a reference
_site/posts/bulletin-de-information-juin20.html,189,'a' tag is missing a reference
_site/posts/bulletin-de-information-juin20.html,393,'a' tag is missing a reference
_site/posts/bulletin-de-information-march20.html,108,'a' tag is missing a reference
_site/posts/bulletin-de-information-march20.html,127,'a' tag is missing a reference
_site/posts/bulletin-de-information-march20.html,164,'a' tag is missing a reference
_site/posts/bulletin-de-information-march20.html,190,'a' tag is missing a reference
_site/posts/bulletin-de-information-march20.html,345,'a' tag is missing a reference
_site/posts/bulletin-de-information-oct20.html,105,'a' tag is missing a reference
_site/posts/bulletin-de-information-oct20.html,124,'a' tag is missing a reference
_site/posts/bulletin-de-information-oct20.html,161,'a' tag is missing a reference
_site/posts/bulletin-de-information-oct20.html,187,'a' tag is missing a reference
_site/posts/bulletin-de-information-oct20.html,337,'a' tag is missing a reference
_site/posts/bulletin-de-information.html,107,'a' tag is missing a reference
_site/posts/bulletin-de-information.html,126,'a' tag is missing a reference
_site/posts/bulletin-de-information.html,163,'a' tag is missing a reference
_site/posts/bulletin-de-information.html,189,'a' tag is missing a reference
_site/posts/bulletin-de-information.html,331,'a' tag is missing a reference
_site/posts/bulletin-issue-01.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-01.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-01.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-01.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-02.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-02.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-02.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-02.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-03.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-03.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-03.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-03.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-04.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-04.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-04.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-04.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-05.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-05.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-05.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-05.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-06.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-06.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-06.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-06.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-07.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-07.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-07.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-07.html,187,'a' tag is missing a reference
_site/posts/bulletin-issue-08.html,105,'a' tag is missing a reference
_site/posts/bulletin-issue-08.html,124,'a' tag is missing a reference
_site/posts/bulletin-issue-08.html,161,'a' tag is missing a reference
_site/posts/bulletin-issue-08.html,187,'a' tag is missing a reference
_site/posts/call-for-editors-en.html,105,'a' tag is missing a reference
_site/posts/call-for-editors-en.html,124,'a' tag is missing a reference
_site/posts/call-for-editors-en.html,161,'a' tag is missing a reference
_site/posts/call-for-editors-en.html,187,'a' tag is missing a reference
_site/posts/call-for-editors.html,105,'a' tag is missing a reference
_site/posts/call-for-editors.html,124,'a' tag is missing a reference
_site/posts/call-for-editors.html,161,'a' tag is missing a reference
_site/posts/call-for-editors.html,187,'a' tag is missing a reference
_site/posts/call-for-fr-members.html,105,'a' tag is missing a reference
_site/posts/call-for-fr-members.html,124,'a' tag is missing a reference
_site/posts/call-for-fr-members.html,161,'a' tag is missing a reference
_site/posts/call-for-fr-members.html,187,'a' tag is missing a reference
_site/posts/call-to-action.html,107,'a' tag is missing a reference
_site/posts/call-to-action.html,126,'a' tag is missing a reference
_site/posts/call-to-action.html,163,'a' tag is missing a reference
_site/posts/call-to-action.html,189,'a' tag is missing a reference
_site/posts/call-to-action.html,285,'a' tag is missing a reference
_site/posts/cfp-jisc-ph.html,107,'a' tag is missing a reference
_site/posts/cfp-jisc-ph.html,126,'a' tag is missing a reference
_site/posts/cfp-jisc-ph.html,163,'a' tag is missing a reference
_site/posts/cfp-jisc-ph.html,189,'a' tag is missing a reference
_site/posts/chamada-aberta-para-propostas.html,106,'a' tag is missing a reference
_site/posts/chamada-aberta-para-propostas.html,125,'a' tag is missing a reference
_site/posts/chamada-aberta-para-propostas.html,162,'a' tag is missing a reference
_site/posts/chamada-aberta-para-propostas.html,188,'a' tag is missing a reference
_site/posts/charlotte-welcome.html,105,'a' tag is missing a reference
_site/posts/charlotte-welcome.html,124,'a' tag is missing a reference
_site/posts/charlotte-welcome.html,161,'a' tag is missing a reference
_site/posts/charlotte-welcome.html,187,'a' tag is missing a reference
_site/posts/convocatoria-de-tutoriales.html,105,'a' tag is missing a reference
_site/posts/convocatoria-de-tutoriales.html,124,'a' tag is missing a reference
_site/posts/convocatoria-de-tutoriales.html,161,'a' tag is missing a reference
_site/posts/convocatoria-de-tutoriales.html,187,'a' tag is missing a reference
_site/posts/convocatoria-editor.html,105,'a' tag is missing a reference
_site/posts/convocatoria-editor.html,124,'a' tag is missing a reference
_site/posts/convocatoria-editor.html,161,'a' tag is missing a reference
_site/posts/convocatoria-editor.html,187,'a' tag is missing a reference
_site/posts/convocatoria-editores-2021.html,107,'a' tag is missing a reference
_site/posts/convocatoria-editores-2021.html,126,'a' tag is missing a reference
_site/posts/convocatoria-editores-2021.html,163,'a' tag is missing a reference
_site/posts/convocatoria-editores-2021.html,189,'a' tag is missing a reference
_site/posts/convocatoria-para-editores.html,105,'a' tag is missing a reference
_site/posts/convocatoria-para-editores.html,124,'a' tag is missing a reference
_site/posts/convocatoria-para-editores.html,161,'a' tag is missing a reference
_site/posts/convocatoria-para-editores.html,187,'a' tag is missing a reference
_site/posts/convocatoria-taller-PH-espanol.html,106,'a' tag is missing a reference
_site/posts/convocatoria-taller-PH-espanol.html,125,'a' tag is missing a reference
_site/posts/convocatoria-taller-PH-espanol.html,162,'a' tag is missing a reference
_site/posts/convocatoria-taller-PH-espanol.html,188,'a' tag is missing a reference
_site/posts/corpus-linguistics-in-action.html,105,'a' tag is missing a reference
_site/posts/corpus-linguistics-in-action.html,124,'a' tag is missing a reference
_site/posts/corpus-linguistics-in-action.html,161,'a' tag is missing a reference
_site/posts/corpus-linguistics-in-action.html,187,'a' tag is missing a reference
_site/posts/december-newsletter.html,107,'a' tag is missing a reference
_site/posts/december-newsletter.html,126,'a' tag is missing a reference
_site/posts/december-newsletter.html,163,'a' tag is missing a reference
_site/posts/december-newsletter.html,189,'a' tag is missing a reference
_site/posts/dh-award-2016.html,106,'a' tag is missing a reference
_site/posts/dh-award-2016.html,125,'a' tag is missing a reference
_site/posts/dh-award-2016.html,162,'a' tag is missing a reference
_site/posts/dh-award-2016.html,188,'a' tag is missing a reference
_site/posts/dh-publishing-assistant.html,105,'a' tag is missing a reference
_site/posts/dh-publishing-assistant.html,124,'a' tag is missing a reference
_site/posts/dh-publishing-assistant.html,161,'a' tag is missing a reference
_site/posts/dh-publishing-assistant.html,187,'a' tag is missing a reference
_site/posts/digital-storytelling-immigrant-stories.html,105,'a' tag is missing a reference
_site/posts/digital-storytelling-immigrant-stories.html,124,'a' tag is missing a reference
_site/posts/digital-storytelling-immigrant-stories.html,161,'a' tag is missing a reference
_site/posts/digital-storytelling-immigrant-stories.html,187,'a' tag is missing a reference
_site/posts/distant-reading-in-the-undergraduate-classroom.html,105,'a' tag is missing a reference
_site/posts/distant-reading-in-the-undergraduate-classroom.html,124,'a' tag is missing a reference
_site/posts/distant-reading-in-the-undergraduate-classroom.html,161,'a' tag is missing a reference
_site/posts/distant-reading-in-the-undergraduate-classroom.html,187,'a' tag is missing a reference
_site/posts/dois-for-ph.html,107,'a' tag is missing a reference
_site/posts/dois-for-ph.html,126,'a' tag is missing a reference
_site/posts/dois-for-ph.html,163,'a' tag is missing a reference
_site/posts/dois-for-ph.html,189,'a' tag is missing a reference
_site/posts/edinburgh-workshop-2015.html,105,'a' tag is missing a reference
_site/posts/edinburgh-workshop-2015.html,124,'a' tag is missing a reference
_site/posts/edinburgh-workshop-2015.html,161,'a' tag is missing a reference
_site/posts/edinburgh-workshop-2015.html,187,'a' tag is missing a reference
_site/posts/education-and-community-lead.html,105,'a' tag is missing a reference
_site/posts/education-and-community-lead.html,124,'a' tag is missing a reference
_site/posts/education-and-community-lead.html,161,'a' tag is missing a reference
_site/posts/education-and-community-lead.html,187,'a' tag is missing a reference
_site/posts/en-call-for-lessons.html,107,'a' tag is missing a reference
_site/posts/en-call-for-lessons.html,126,'a' tag is missing a reference
_site/posts/en-call-for-lessons.html,163,'a' tag is missing a reference
_site/posts/en-call-for-lessons.html,189,'a' tag is missing a reference
_site/posts/en-call-for-proposals.html,107,'a' tag is missing a reference
_site/posts/en-call-for-proposals.html,126,'a' tag is missing a reference
_site/posts/en-call-for-proposals.html,163,'a' tag is missing a reference
_site/posts/en-call-for-proposals.html,189,'a' tag is missing a reference
_site/posts/es-buscamos-revisores.html,107,'a' tag is missing a reference
_site/posts/es-buscamos-revisores.html,126,'a' tag is missing a reference
_site/posts/es-buscamos-revisores.html,163,'a' tag is missing a reference
_site/posts/es-buscamos-revisores.html,189,'a' tag is missing a reference
_site/posts/fd-laramee.html,108,'a' tag is missing a reference
_site/posts/fd-laramee.html,127,'a' tag is missing a reference
_site/posts/fd-laramee.html,164,'a' tag is missing a reference
_site/posts/fd-laramee.html,190,'a' tag is missing a reference
_site/posts/first-teaching-workshop.html,107,'a' tag is missing a reference
_site/posts/first-teaching-workshop.html,126,'a' tag is missing a reference
_site/posts/first-teaching-workshop.html,163,'a' tag is missing a reference
_site/posts/first-teaching-workshop.html,189,'a' tag is missing a reference
_site/posts/fr-appel-evaluateur-ices.html,105,'a' tag is missing a reference
_site/posts/fr-appel-evaluateur-ices.html,124,'a' tag is missing a reference
